Date,Open,High,Low,Close,Adj Close,Volume
2019-06-06,9.750000,9.750000,9.750000,9.750000,9.750000,17000
2019-06-07,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-06-10,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-06-11,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-06-12,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-06-13,9.750000,9.750000,9.750000,9.750000,9.750000,100
2019-06-14,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-06-17,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-06-18,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-06-19,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-06-20,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-06-21,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-06-24,9.700000,9.700000,9.700000,9.700000,9.700000,25000
2019-06-25,9.720000,9.720000,9.720000,9.720000,9.720000,50000
2019-06-26,9.720000,9.730000,9.700000,9.730000,9.730000,150000
2019-06-27,9.750000,9.750000,9.728000,9.728000,9.728000,500
2019-06-28,9.728000,9.728000,9.728000,9.728000,9.728000,0
2019-07-01,9.728000,9.728000,9.728000,9.728000,9.728000,0
2019-07-02,9.728000,9.728000,9.728000,9.728000,9.728000,0
2019-07-03,9.720000,9.750000,9.720000,9.750000,9.750000,200
2019-07-05,9.750000,9.750000,9.625000,9.750000,9.750000,26800
2019-07-08,9.750000,9.750000,9.750000,9.750000,9.750000,25000
2019-07-09,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-07-10,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-07-11,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-07-12,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-07-15,9.770000,9.770000,9.750000,9.770000,9.770000,35000
2019-07-16,9.800000,9.800000,9.800000,9.800000,9.800000,7000
2019-07-17,9.800000,9.800000,9.800000,9.800000,9.800000,0
2019-07-18,9.800000,9.800000,9.800000,9.800000,9.800000,0
2019-07-19,9.776000,9.776000,9.750000,9.750000,9.750000,7200
2019-07-22,9.750000,9.750000,9.750000,9.750000,9.750000,0
2019-07-23,9.780000,9.780000,9.780000,9.780000,9.780000,50000
2019-07-24,9.780000,9.780000,9.780000,9.780000,9.780000,0
