Date,Open,High,Low,Close,Adj Close,Volume
2018-11-05,9.760000,9.760000,9.750000,9.750000,9.750000,96800
2018-11-06,9.750000,9.750000,9.750000,9.750000,9.750000,0
2018-11-07,9.790000,9.800000,9.750000,9.750000,9.750000,500900
2018-11-08,9.750000,9.750000,9.750000,9.750000,9.750000,2500
2018-11-09,9.767000,9.767000,9.742000,9.742000,9.742000,7300
2018-11-12,9.742000,9.742000,9.742000,9.742000,9.742000,0
2018-11-13,9.650000,9.700000,9.650000,9.650000,9.650000,605100
2018-11-14,9.650000,9.700000,9.650000,9.700000,9.700000,250500
2018-11-15,9.680000,9.680000,9.670000,9.670000,9.670000,1600
2018-11-16,9.750000,9.750000,9.700000,9.700000,9.700000,1600
2018-11-19,9.700000,9.700000,9.700000,9.700000,9.700000,0
2018-11-20,9.650000,9.650000,9.550000,9.650000,9.650000,372400
2018-11-21,9.650000,9.650000,9.650000,9.650000,9.650000,0
2018-11-23,9.650000,9.650000,9.650000,9.650000,9.650000,0
2018-11-26,9.650000,9.650000,9.650000,9.650000,9.650000,0
2018-11-27,9.650000,9.650000,9.650000,9.650000,9.650000,800
2018-11-28,9.600000,9.630000,9.600000,9.600000,9.600000,1242400
2018-11-29,9.620000,9.620000,9.620000,9.620000,9.620000,150000
2018-11-30,9.620000,9.630000,9.620000,9.630000,9.630000,3400
2018-12-03,9.630000,9.630000,9.630000,9.630000,9.630000,2600
2018-12-04,9.630000,9.630000,9.630000,9.630000,9.630000,109800
2018-12-06,9.616000,9.630000,9.616000,9.630000,9.630000,44300
2018-12-07,9.650000,9.650000,9.650000,9.650000,9.650000,159200
2018-12-10,9.650000,9.650000,9.650000,9.650000,9.650000,0
2018-12-11,9.650000,9.650000,9.650000,9.650000,9.650000,0
2018-12-12,9.685000,9.685000,9.650000,9.650000,9.650000,45100
2018-12-13,9.650000,9.650000,9.650000,9.650000,9.650000,0
2018-12-14,9.650000,9.650000,9.650000,9.650000,9.650000,0
2018-12-17,9.650000,9.650000,9.650000,9.650000,9.650000,0
2018-12-18,9.650000,9.650000,9.650000,9.650000,9.650000,0
2018-12-19,9.650000,9.650000,9.650000,9.650000,9.650000,0
2018-12-20,9.700000,9.700000,9.600000,9.600000,9.600000,300
2018-12-21,9.700000,9.700000,9.700000,9.700000,9.700000,31100
2018-12-24,9.700000,9.700000,9.700000,9.700000,9.700000,100
2018-12-26,9.672000,9.672000,9.672000,9.672000,9.672000,500
2018-12-27,9.672000,9.672000,9.672000,9.672000,9.672000,0
2018-12-28,9.720000,9.720000,9.720000,9.720000,9.720000,200
2018-12-31,9.720000,9.720000,9.720000,9.720000,9.720000,0
2019-01-02,9.720000,9.720000,9.720000,9.720000,9.720000,0
2019-01-03,9.720000,9.720000,9.720000,9.720000,9.720000,0
2019-01-04,9.700000,9.700000,9.650000,9.650000,9.650000,50300
2019-01-07,9.650000,9.650000,9.650000,9.650000,9.650000,0
2019-01-08,9.700000,9.700000,9.610000,9.610000,9.610000,700
2019-01-09,9.610000,9.610000,9.610000,9.610000,9.610000,0
2019-01-10,9.610000,9.610000,9.610000,9.610000,9.610000,0
