Date,Open,High,Low,Close,Adj Close,Volume
2018-10-17,9.550000,9.590000,9.550000,9.550000,9.550000,152200
2018-10-18,9.550000,9.550000,9.550000,9.550000,9.550000,375400
2018-10-19,9.590000,9.590000,9.590000,9.590000,9.590000,6800
2018-10-22,9.550000,9.580000,9.550000,9.580000,9.580000,58600
2018-10-23,9.580000,9.580000,9.580000,9.580000,9.580000,0
2018-10-24,9.600000,9.600000,9.600000,9.600000,9.600000,7900
2018-10-25,9.590000,9.700000,9.590000,9.700000,9.700000,17900
2018-10-26,9.750000,9.750000,9.600000,9.620000,9.620000,10700
2018-10-29,9.620000,9.620000,9.620000,9.620000,9.620000,0
2018-10-30,9.620000,9.620000,9.620000,9.620000,9.620000,0
2018-10-31,9.640000,9.640000,9.610000,9.620000,9.620000,27200
2018-11-01,9.620000,9.630000,9.620000,9.630000,9.630000,7300
2018-11-02,9.620000,9.620000,9.620000,9.620000,9.620000,600
2018-11-05,9.640000,9.650000,9.640000,9.650000,9.650000,37700
2018-11-06,9.640000,9.640000,9.610000,9.640000,9.640000,600
2018-11-07,9.630000,9.640000,9.620000,9.640000,9.640000,285700
2018-11-08,9.640000,9.640000,9.640000,9.640000,9.640000,0
2018-11-09,9.640000,9.640000,9.620000,9.630000,9.630000,9500
2018-11-12,9.630000,10.160000,9.300000,9.640000,9.640000,172500
2018-11-13,9.650000,9.720000,9.640000,9.700000,9.700000,16100
2018-11-14,9.710000,9.710000,9.710000,9.710000,9.710000,100
2018-11-15,9.710000,9.740000,9.710000,9.710000,9.710000,14000
2018-11-16,9.600000,9.940000,9.600000,9.750000,9.750000,17500
2018-11-19,9.750000,9.750000,9.750000,9.750000,9.750000,0
2018-11-20,9.610000,9.740000,9.610000,9.630000,9.630000,126000
2018-11-21,9.630000,9.630000,9.630000,9.630000,9.630000,0
2018-11-23,9.630000,9.630000,9.630000,9.630000,9.630000,0
2018-11-26,9.750000,9.750000,9.710000,9.730000,9.730000,14500
2018-11-27,9.730000,9.730000,9.730000,9.730000,9.730000,0
2018-11-28,9.730000,9.730000,9.730000,9.730000,9.730000,0
2018-11-29,9.730000,9.730000,9.730000,9.730000,9.730000,0
2018-11-30,9.730000,9.730000,9.730000,9.730000,9.730000,0
2018-12-03,9.730000,9.730000,9.730000,9.730000,9.730000,0
2018-12-04,9.730000,9.730000,9.730000,9.730000,9.730000,0
2018-12-06,9.730000,9.730000,9.730000,9.730000,9.730000,0
2018-12-07,9.730000,9.730000,9.730000,9.730000,9.730000,0
2018-12-10,9.730000,9.730000,9.730000,9.730000,9.730000,0
2018-12-11,9.730000,9.730000,9.730000,9.730000,9.730000,0
2018-12-12,9.660000,9.760000,9.660000,9.710000,9.710000,10300
2018-12-13,9.710000,9.710000,9.710000,9.710000,9.710000,0
2018-12-14,9.710000,9.710000,9.710000,9.710000,9.710000,0
2018-12-17,9.710000,9.730000,9.700000,9.720000,9.720000,13400
2018-12-18,9.800000,9.800000,9.730000,9.730000,9.730000,4600
2018-12-19,9.750000,9.750000,9.750000,9.750000,9.750000,600
2018-12-20,9.800000,9.800000,9.700000,9.800000,9.800000,13800
2018-12-21,9.800000,9.800000,9.800000,9.800000,9.800000,0
2018-12-24,9.800000,9.800000,9.800000,9.800000,9.800000,100
2018-12-26,9.800000,9.800000,9.800000,9.800000,9.800000,0
2018-12-27,9.800000,9.800000,9.800000,9.800000,9.800000,0
2018-12-28,9.800000,9.800000,9.800000,9.800000,9.800000,0
2018-12-31,9.800000,9.800000,9.800000,9.800000,9.800000,100
2019-01-02,9.800000,9.800000,9.800000,9.800000,9.800000,0
2019-01-03,9.700000,9.790000,9.700000,9.790000,9.790000,6800
2019-01-04,9.850000,9.860000,9.760000,9.830000,9.830000,39200
2019-01-07,9.830000,9.830000,9.830000,9.830000,9.830000,0
2019-01-08,9.830000,9.830000,9.830000,9.830000,9.830000,10000
2019-01-09,9.850000,10.730000,9.800000,9.830000,9.830000,1400
2019-01-10,9.830000,9.830000,9.830000,9.830000,9.830000,0
2019-01-11,9.830000,9.830000,9.830000,9.830000,9.830000,0
2019-01-14,9.830000,9.830000,9.830000,9.830000,9.830000,0
2019-01-15,9.820000,9.820000,9.820000,9.820000,9.820000,100
2019-01-16,9.830000,9.830000,9.830000,9.830000,9.830000,800
2019-01-17,9.830000,9.830000,9.830000,9.830000,9.830000,100
2019-01-18,9.800000,9.850000,9.800000,9.850000,9.850000,52200
2019-01-22,9.850000,9.850000,9.850000,9.850000,9.850000,0
2019-01-23,9.830000,9.840000,9.830000,9.840000,9.840000,1000
2019-01-24,9.840000,9.840000,9.840000,9.840000,9.840000,2100
2019-01-25,9.840000,9.840000,9.840000,9.840000,9.840000,0
2019-01-28,9.840000,9.840000,9.840000,9.840000,9.840000,0
2019-01-29,9.840000,9.840000,9.840000,9.840000,9.840000,0
2019-01-30,9.840000,9.840000,9.840000,9.840000,9.840000,0
2019-01-31,9.840000,9.840000,9.840000,9.840000,9.840000,0
2019-02-01,9.800000,9.850000,9.800000,9.850000,9.850000,284000
2019-02-04,9.850000,9.850000,9.850000,9.850000,9.850000,52600
2019-02-05,9.850000,9.850000,9.850000,9.850000,9.850000,0
2019-02-06,9.890000,9.900000,9.890000,9.900000,9.900000,104000
2019-02-07,9.900000,9.900000,9.900000,9.900000,9.900000,2000
2019-02-08,9.900000,9.900000,9.900000,9.900000,9.900000,200
2019-02-11,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-02-12,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-02-13,9.940000,9.940000,9.940000,9.940000,9.940000,200
2019-02-14,9.900000,9.900000,9.870000,9.900000,9.900000,4100
2019-02-15,9.900000,9.900000,9.900000,9.900000,9.900000,100
2019-02-19,9.940000,9.940000,9.900000,9.940000,9.940000,14700
2019-02-20,9.940000,9.940000,9.940000,9.940000,9.940000,0
2019-02-21,9.940000,10.010000,9.930000,10.010000,10.010000,150800
2019-02-22,9.980000,10.030000,9.980000,10.030000,10.030000,10200
2019-02-25,10.020000,10.040000,10.020000,10.040000,10.040000,4100
2019-02-26,10.040000,10.040000,10.040000,10.040000,10.040000,0
2019-02-27,10.040000,10.040000,10.040000,10.040000,10.040000,0
2019-02-28,10.030000,10.030000,10.030000,10.030000,10.030000,1300
2019-03-01,10.020000,10.040000,10.020000,10.040000,10.040000,2000
2019-03-04,10.040000,10.040000,10.040000,10.040000,10.040000,100
2019-03-05,10.040000,10.040000,10.040000,10.040000,10.040000,0
2019-03-06,10.040000,10.040000,10.040000,10.040000,10.040000,0
2019-03-07,10.040000,10.040000,10.040000,10.040000,10.040000,0
2019-03-08,10.040000,10.040000,10.040000,10.040000,10.040000,0
2019-03-11,10.040000,10.040000,10.040000,10.040000,10.040000,0
2019-03-12,9.990000,9.990000,9.990000,9.990000,9.990000,109400
2019-03-13,9.990000,9.990000,9.990000,9.990000,9.990000,0
2019-03-14,9.990000,9.990000,9.990000,9.990000,9.990000,0
2019-03-15,9.990000,9.990000,9.990000,9.990000,9.990000,0
2019-03-18,9.970000,9.970000,9.970000,9.970000,9.970000,25000
2019-03-19,9.950000,10.010000,9.950000,10.010000,10.010000,1000
2019-03-20,9.980000,10.010000,9.970000,9.980000,9.980000,16200
2019-03-21,10.000000,10.000000,10.000000,10.000000,10.000000,100
2019-03-22,10.000000,10.000000,10.000000,10.000000,10.000000,0
2019-03-25,10.000000,10.000000,10.000000,10.000000,10.000000,0
2019-03-26,9.990000,10.010000,9.990000,10.010000,10.010000,38200
2019-03-27,10.010000,10.010000,10.010000,10.010000,10.010000,0
