Date,Open,High,Low,Close,Adj Close,Volume
2019-03-07,9.790000,9.790000,9.790000,9.790000,9.790000,11600
2019-03-08,9.790000,9.790000,9.790000,9.790000,9.790000,0
2019-03-11,9.790000,9.790000,9.790000,9.790000,9.790000,19500
2019-03-12,9.790000,9.850000,9.790000,9.850000,9.850000,105800
2019-03-13,9.790000,9.790000,9.790000,9.790000,9.790000,53900
2019-03-14,9.790000,9.790000,9.790000,9.790000,9.790000,0
2019-03-15,9.790000,9.790000,9.790000,9.790000,9.790000,0
2019-03-18,9.790000,9.790000,9.790000,9.790000,9.790000,100
2019-03-19,9.790000,9.790000,9.790000,9.790000,9.790000,0
2019-03-20,9.790000,9.790000,9.790000,9.790000,9.790000,0
2019-03-21,9.790000,9.790000,9.790000,9.790000,9.790000,100
2019-03-22,9.790000,9.790000,9.790000,9.790000,9.790000,100
2019-03-25,9.790000,9.790000,9.790000,9.790000,9.790000,100
2019-03-26,9.790000,9.830000,9.790000,9.810000,9.810000,45600
2019-03-27,9.799000,9.799000,9.790000,9.790000,9.790000,35000
2019-03-28,9.790000,9.790000,9.790000,9.790000,9.790000,0
2019-03-29,9.850000,9.853000,9.818000,9.820000,9.820000,36200
2019-04-01,9.590000,9.820000,9.590000,9.820000,9.820000,191100
2019-04-02,9.800000,9.830000,9.800000,9.800000,9.800000,12100
2019-04-03,9.800000,9.810000,9.800000,9.810000,9.810000,23400
2019-04-04,9.800000,9.840000,9.790000,9.790000,9.790000,386000
2019-04-05,9.780000,9.830000,9.780000,9.800000,9.800000,17200
2019-04-08,9.800000,9.800000,9.800000,9.800000,9.800000,0
2019-04-09,9.800000,9.800000,9.800000,9.800000,9.800000,100
2019-04-10,9.800000,9.805000,9.795000,9.800000,9.800000,43200
2019-04-11,9.800000,9.800000,9.790000,9.800000,9.800000,60600
2019-04-12,9.830000,9.835000,9.830000,9.830000,9.830000,235700
2019-04-15,9.830000,9.840000,9.830000,9.840000,9.840000,138800
2019-04-16,9.880000,9.925000,9.840000,9.840000,9.840000,3500
2019-04-17,9.880000,10.240000,9.840000,10.050000,10.050000,74200
2019-04-18,10.050000,10.050000,10.050000,10.050000,10.050000,0
2019-04-22,10.000000,10.000000,9.900000,9.965000,9.965000,12700
2019-04-23,9.965000,9.965000,9.965000,9.965000,9.965000,0
2019-04-24,9.880000,9.880000,9.880000,9.880000,9.880000,100
2019-04-25,9.880000,9.880000,9.880000,9.880000,9.880000,12100
2019-04-26,9.880000,9.880000,9.880000,9.880000,9.880000,100
2019-04-29,9.910000,9.910000,9.900000,9.900000,9.900000,4000
2019-04-30,9.900000,9.900000,9.900000,9.900000,9.900000,100
2019-05-01,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-05-02,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-05-03,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-05-06,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-05-07,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-05-08,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-05-09,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-05-10,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-05-13,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-05-14,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-05-15,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-05-16,9.900000,9.900000,9.900000,9.900000,9.900000,0
2019-05-17,9.870000,9.870000,9.870000,9.870000,9.870000,400
2019-05-20,9.870000,9.870000,9.870000,9.870000,9.870000,0
2019-05-21,9.870000,9.870000,9.870000,9.870000,9.870000,0
2019-05-22,9.870000,9.870000,9.870000,9.870000,9.870000,0
2019-05-23,9.870000,9.870000,9.870000,9.870000,9.870000,0
2019-05-24,9.870000,9.870000,9.870000,9.870000,9.870000,0
2019-05-28,9.880000,9.890000,9.880000,9.890000,9.890000,11700
2019-05-29,9.890000,9.890000,9.890000,9.890000,9.890000,0
2019-05-30,9.890000,9.890000,9.890000,9.890000,9.890000,0
2019-05-31,9.890000,9.890000,9.890000,9.890000,9.890000,0
2019-06-03,9.890000,9.890000,9.890000,9.890000,9.890000,100
2019-06-04,9.890000,9.890000,9.890000,9.890000,9.890000,0
2019-06-05,9.890000,9.890000,9.890000,9.890000,9.890000,0
2019-06-06,9.870000,9.870000,9.870000,9.870000,9.870000,1400
2019-06-07,9.900000,9.900000,9.900000,9.900000,9.900000,4500
2019-06-10,10.070000,10.070000,10.000000,10.000000,10.000000,600
2019-06-11,10.000000,10.000000,10.000000,10.000000,10.000000,0
2019-06-12,10.000000,10.000000,10.000000,10.000000,10.000000,0
2019-06-13,10.220000,10.220000,10.110000,10.140000,10.140000,700
2019-06-14,10.140000,10.140000,10.140000,10.140000,10.140000,0
2019-06-17,10.140000,10.140000,10.140000,10.140000,10.140000,0
2019-06-18,10.100000,10.100000,10.100000,10.100000,10.100000,100
2019-06-19,10.100000,10.100000,10.100000,10.100000,10.100000,0
2019-06-20,10.100000,10.100000,10.100000,10.100000,10.100000,0
2019-06-21,10.100000,10.100000,10.100000,10.100000,10.100000,0
2019-06-24,10.100000,10.100000,10.100000,10.100000,10.100000,100
2019-06-25,10.100000,10.100000,10.100000,10.100000,10.100000,0
2019-06-26,10.100000,10.100000,10.100000,10.100000,10.100000,100
2019-06-27,10.234000,10.234000,9.929000,10.188000,10.188000,1600
2019-06-28,10.188000,10.188000,10.188000,10.188000,10.188000,0
2019-07-01,10.188000,10.188000,10.188000,10.188000,10.188000,0
2019-07-02,9.890000,9.890000,9.890000,9.890000,9.890000,5100
2019-07-03,9.890000,9.890000,9.890000,9.890000,9.890000,0
2019-07-05,10.020000,10.020000,10.020000,10.020000,10.020000,400
2019-07-08,10.020000,10.020000,10.020000,10.020000,10.020000,0
2019-07-09,10.290000,10.290000,10.250000,10.250000,10.250000,400
2019-07-10,10.290000,10.290000,10.290000,10.290000,10.290000,1400
2019-07-11,10.000000,10.100000,10.000000,10.090000,10.090000,201800
2019-07-12,10.100000,10.100000,10.030000,10.054000,10.054000,6000
2019-07-15,10.000000,10.035000,10.000000,10.035000,10.035000,900
2019-07-16,10.050000,10.050000,10.050000,10.050000,10.050000,16000
2019-07-17,10.050000,10.050000,10.050000,10.050000,10.050000,0
2019-07-18,10.050000,10.050000,10.050000,10.050000,10.050000,417300
2019-07-19,10.000000,10.080000,10.000000,10.080000,10.080000,300
2019-07-22,10.000000,10.080000,10.000000,10.080000,10.080000,42500
2019-07-23,10.050000,10.050000,10.050000,10.050000,10.050000,25000
2019-07-24,10.050000,10.050000,10.050000,10.050000,10.050000,0
2019-07-25,10.060000,10.060000,10.030000,10.030000,10.030000,4500
2019-07-26,10.030000,10.060000,10.020000,10.060000,10.060000,4100
2019-07-29,10.030000,10.050000,10.030000,10.050000,10.050000,5100
2019-07-30,10.060000,10.100000,10.060000,10.100000,10.100000,2000
2019-07-31,10.100000,10.100000,10.100000,10.100000,10.100000,0
2019-08-01,10.070000,10.100000,10.070000,10.100000,10.100000,27600
2019-08-02,10.070000,10.100000,10.070000,10.100000,10.100000,100
2019-08-05,10.070000,10.100000,10.070000,10.100000,10.100000,100
2019-08-06,10.070000,10.100000,10.070000,10.100000,10.100000,100
2019-08-07,10.070000,10.100000,10.070000,10.100000,10.100000,100
2019-08-08,10.100000,10.100000,10.100000,10.100000,10.100000,0
2019-08-09,10.010000,10.090000,10.010000,10.090000,10.090000,110400
2019-08-12,10.010000,10.090000,10.010000,10.090000,10.090000,110400
2019-08-13,10.010000,10.090000,10.010000,10.090000,10.090000,110400
2019-08-14,11.330000,11.330000,10.000000,10.060000,10.060000,2200
2019-08-15,10.020000,10.080000,10.000000,10.080000,10.080000,32100
2019-08-16,10.080000,10.080000,10.080000,10.080000,10.080000,0
2019-08-19,10.080000,10.080000,10.080000,10.080000,10.080000,0
2019-08-20,10.080000,10.080000,10.080000,10.080000,10.080000,0
2019-08-21,10.080000,10.080000,10.080000,10.080000,10.080000,0
2019-08-22,10.050000,10.090000,10.050000,10.090000,10.090000,800
2019-08-23,10.150000,10.150000,10.080000,10.090000,10.090000,3000
2019-08-26,10.060000,10.140000,10.060000,10.140000,10.140000,5200
2019-08-27,10.140000,10.140000,10.140000,10.140000,10.140000,0
2019-08-28,10.140000,10.140000,10.140000,10.140000,10.140000,0
2019-08-29,10.140000,10.140000,10.140000,10.140000,10.140000,0
2019-08-30,10.150000,10.150000,10.100000,10.100000,10.100000,1600
2019-09-03,10.100000,10.100000,10.100000,10.100000,10.100000,0
2019-09-04,10.150000,10.150000,10.150000,10.150000,10.150000,2400
2019-09-05,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-06,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-09,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-10,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-11,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-12,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-13,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-16,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-17,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-18,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-19,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-20,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-23,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-24,10.560000,10.560000,10.100000,10.150000,10.150000,1200
2019-09-25,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-26,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-09-27,10.150000,10.150000,10.150000,10.150000,10.150000,3500
2019-09-30,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-10-01,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-10-02,10.040000,10.390000,10.040000,10.350000,10.350000,282400
2019-10-03,10.140000,10.150000,10.140000,10.150000,10.150000,10000
2019-10-04,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-10-07,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-10-08,10.100000,10.150000,10.100000,10.150000,10.150000,200
2019-10-09,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-10-10,10.100000,10.100000,10.100000,10.100000,10.100000,300
2019-10-11,10.080000,10.150000,10.080000,10.150000,10.150000,600
2019-10-14,10.150000,10.150000,10.150000,10.150000,10.150000,0
2019-10-15,10.150000,10.150000,10.150000,10.150000,10.150000,0
