Date,Open,High,Low,Close,Adj Close,Volume
2020-01-08,9.940000,10.000000,9.840000,10.000000,10.000000,164300
2020-01-09,10.000000,10.000000,9.900000,9.900000,9.900000,27400
2020-01-10,9.900000,9.900000,9.900000,9.900000,9.900000,3700
2020-01-13,9.960000,10.000000,9.940000,9.940000,9.940000,108000
2020-01-14,9.940000,9.940000,9.940000,9.940000,9.940000,0
2020-01-15,9.940000,9.940000,9.940000,9.940000,9.940000,1200
2020-01-16,9.940000,9.940000,9.940000,9.940000,9.940000,0
2020-01-17,9.875000,9.875000,9.875000,9.875000,9.875000,80300
2020-01-21,9.875000,9.875000,9.875000,9.875000,9.875000,0
2020-01-22,9.875000,9.875000,9.875000,9.875000,9.875000,0
2020-01-23,9.940000,9.940000,9.940000,9.940000,9.940000,100
2020-01-24,9.940000,9.940000,9.940000,9.940000,9.940000,0
2020-01-27,9.880000,9.880000,9.880000,9.880000,9.880000,13200
2020-01-28,9.910000,9.910000,9.900000,9.900000,9.900000,88600
2020-01-29,9.890000,9.900000,9.890000,9.900000,9.900000,325800
2020-01-30,9.900000,9.900000,9.900000,9.900000,9.900000,0
2020-01-31,9.900000,9.900000,9.900000,9.900000,9.900000,0
2020-02-03,9.900000,9.920000,9.900000,9.910000,9.910000,120300
2020-02-04,9.880000,9.920000,9.880000,9.920000,9.920000,33200
2020-02-05,9.913000,9.930000,9.913000,9.920000,9.920000,254800
2020-02-06,9.930000,9.935000,9.926000,9.935000,9.935000,338100
2020-02-07,9.940000,9.940000,9.940000,9.940000,9.940000,201000
2020-02-10,9.967000,9.967000,9.967000,9.967000,9.967000,200
2020-02-11,9.967000,9.984000,9.967000,9.984000,9.984000,200
2020-02-12,9.984000,9.984000,9.984000,9.984000,9.984000,0
2020-02-13,9.984000,9.984000,9.984000,9.984000,9.984000,0
2020-02-14,9.984000,9.984000,9.984000,9.984000,9.984000,0
2020-02-18,9.984000,9.984000,9.984000,9.984000,9.984000,0
2020-02-19,9.984000,9.984000,9.984000,9.984000,9.984000,0
2020-02-20,9.960000,9.960000,9.960000,9.960000,9.960000,75000
2020-02-21,9.940000,9.940000,9.940000,9.940000,9.940000,50000
2020-02-24,9.940000,9.940000,9.930000,9.930000,9.930000,258400
2020-02-25,9.940000,9.940000,9.930000,9.930000,9.930000,26200
2020-02-26,9.940000,9.940000,9.930000,9.930000,9.930000,5100
2020-02-27,9.920000,9.920000,9.920000,9.920000,9.920000,800
2020-02-28,9.900000,9.914000,9.900000,9.900000,9.900000,288600
2020-03-02,9.940000,10.000000,9.940000,10.000000,10.000000,2600
2020-03-03,9.900000,9.900000,9.900000,9.900000,9.900000,800
2020-03-04,9.900000,9.900000,9.900000,9.900000,9.900000,0
