"","Date","Close","Volume","Ticker"
"8466",2019-07-31,9.904,0,"EQOS"
"8467",2019-08-01,10,27800,"EQOS"
"8468",2019-08-02,9.98,3400,"EQOS"
"8469",2019-08-05,9.97,3500,"EQOS"
"8470",2019-08-06,9.985,500,"EQOS"
"8471",2019-08-07,9.98,18400,"EQOS"
"8472",2019-08-08,9.98,100,"EQOS"
"8473",2019-08-09,9.98,100,"EQOS"
"8474",2019-08-12,9.98,0,"EQOS"
"8475",2019-08-13,9.98,0,"EQOS"
"8476",2019-08-14,9.98,5300,"EQOS"
"8477",2019-08-15,9.98,100,"EQOS"
"8478",2019-08-16,9.97,15900,"EQOS"
"8479",2019-08-19,9.98,3400,"EQOS"
"8480",2019-08-20,9.96,100,"EQOS"
"8481",2019-08-21,9.96,0,"EQOS"
"8482",2019-08-22,9.96,0,"EQOS"
"8483",2019-08-23,9.96,0,"EQOS"
"8484",2019-08-26,9.95,200,"EQOS"
"8485",2019-08-27,9.94,700,"EQOS"
"8486",2019-08-28,9.94,50600,"EQOS"
"8487",2019-08-29,9.94,0,"EQOS"
"8488",2019-08-30,9.96,15200,"EQOS"
"8489",2019-09-03,9.96,0,"EQOS"
"8490",2019-09-04,9.97,2100,"EQOS"
"8491",2019-09-05,9.97,0,"EQOS"
"8492",2019-09-06,9.97,0,"EQOS"
"8493",2019-09-09,9.97,23800,"EQOS"
"8494",2019-09-10,9.97,0,"EQOS"
"8495",2019-09-11,9.97,0,"EQOS"
"8496",2019-09-12,9.97,0,"EQOS"
"8497",2019-09-13,9.98,35200,"EQOS"
"8498",2019-09-16,9.98,100,"EQOS"
"8499",2019-09-17,9.98,0,"EQOS"
"8500",2019-09-18,9.93,18300,"EQOS"
"8501",2019-09-19,9.99,177800,"EQOS"
"8502",2019-09-20,9.999,2100,"EQOS"
"8503",2019-09-23,9.99,1100,"EQOS"
"8504",2019-09-24,9.99,6700,"EQOS"
"8505",2019-09-25,9.99,0,"EQOS"
"8506",2019-09-26,9.99,0,"EQOS"
"8507",2019-09-27,9.97,300,"EQOS"
"8508",2019-09-30,9.99,400,"EQOS"
"8509",2019-10-01,9.99,1300,"EQOS"
"8510",2019-10-02,9.99,0,"EQOS"
"8511",2019-10-03,9.99,0,"EQOS"
"8512",2019-10-04,9.98,1100,"EQOS"
"8513",2019-10-07,9.98,9900,"EQOS"
"8514",2019-10-08,9.98,0,"EQOS"
"8515",2019-10-09,9.97,4200,"EQOS"
"8516",2019-10-10,9.97,5600,"EQOS"
"8517",2019-10-11,9.97,100,"EQOS"
"8518",2019-10-14,9.97,0,"EQOS"
"8519",2019-10-15,9.98,1100,"EQOS"
"8520",2019-10-16,9.97,300,"EQOS"
"8521",2019-10-17,9.97,100,"EQOS"
"8522",2019-10-18,9.971,3400,"EQOS"
"8523",2019-10-21,9.98,4100,"EQOS"
"8524",2019-10-22,9.98,0,"EQOS"
"8525",2019-10-23,9.98,0,"EQOS"
"8526",2019-10-24,9.98,0,"EQOS"
"8527",2019-10-25,9.97,8600,"EQOS"
"8528",2019-10-28,9.97,300,"EQOS"
"8529",2019-10-29,9.97,200,"EQOS"
"8530",2019-10-30,9.96,400,"EQOS"
"8531",2019-10-31,9.97,2800,"EQOS"
"8532",2019-11-01,9.96,200,"EQOS"
"8533",2019-11-04,9.96,3000,"EQOS"
"8534",2019-11-05,9.97,300,"EQOS"
"8535",2019-11-06,9.95,93700,"EQOS"
"8536",2019-11-07,9.94,6100,"EQOS"
"8537",2019-11-08,9.96,108500,"EQOS"
"8538",2019-11-11,9.98,1500,"EQOS"
"8539",2019-11-12,9.99,1200,"EQOS"
"8540",2019-11-13,9.99,0,"EQOS"
"8541",2019-11-14,10.01,3500,"EQOS"
"8542",2019-11-15,9.98,2400,"EQOS"
"8543",2019-11-18,9.98,600,"EQOS"
"8544",2019-11-19,9.98,200,"EQOS"
"8545",2019-11-20,9.98,0,"EQOS"
"8546",2019-11-21,10.03,500,"EQOS"
"8547",2019-11-22,10.04,300,"EQOS"
"8548",2019-11-25,10.02,200,"EQOS"
"8549",2019-11-26,10.04,600,"EQOS"
"8550",2019-11-27,10.04,600,"EQOS"
"8551",2019-11-29,10.02,400,"EQOS"
"8552",2019-12-02,10.02,0,"EQOS"
"8553",2019-12-03,10.04,3900,"EQOS"
"8554",2019-12-04,10.04,0,"EQOS"
"8555",2019-12-05,10.02,5200,"EQOS"
"8556",2019-12-06,10.02,0,"EQOS"
"8557",2019-12-09,10.02,0,"EQOS"
"8558",2019-12-10,9.99,500,"EQOS"
"8559",2019-12-11,10.02,300,"EQOS"
"8560",2019-12-12,10.02,0,"EQOS"
"8561",2019-12-13,10.02,0,"EQOS"
"8562",2019-12-16,10.02,0,"EQOS"
"8563",2019-12-17,10.02,0,"EQOS"
"8564",2019-12-18,10,225300,"EQOS"
"8565",2019-12-19,10,0,"EQOS"
"8566",2019-12-20,10,40100,"EQOS"
"8567",2019-12-23,10.01,25000,"EQOS"
"8568",2019-12-24,10.03,25200,"EQOS"
"8569",2019-12-26,10.06,50000,"EQOS"
"8570",2019-12-27,10.01,5100,"EQOS"
"8571",2019-12-30,10.02,6300,"EQOS"
"8572",2019-12-31,10.02,1100,"EQOS"
"8573",2020-01-02,10.02,0,"EQOS"
"8574",2020-01-03,10.02,0,"EQOS"
"8575",2020-01-06,10.02,22000,"EQOS"
"8576",2020-01-07,10.05,5300,"EQOS"
"8577",2020-01-08,10.04,500,"EQOS"
"8578",2020-01-09,10.05,129400,"EQOS"
"8579",2020-01-10,10.03,300,"EQOS"
"8580",2020-01-13,10.03,83500,"EQOS"
"8581",2020-01-14,10.07,5000,"EQOS"
"8582",2020-01-15,10.15,5000,"EQOS"
"8583",2020-01-16,10.15,0,"EQOS"
"8584",2020-01-17,10.143,400,"EQOS"
"8585",2020-01-21,10.143,0,"EQOS"
"8586",2020-01-22,10.153,400,"EQOS"
"8587",2020-01-23,10.19,6500,"EQOS"
"8588",2020-01-24,10.19,0,"EQOS"
"8589",2020-01-27,10.13,125000,"EQOS"
"8590",2020-01-28,10.14,700,"EQOS"
"8591",2020-01-29,10.13,4100,"EQOS"
"8592",2020-01-30,10.13,76400,"EQOS"
"8593",2020-01-31,10.13,21300,"EQOS"
"8594",2020-02-03,10.13,0,"EQOS"
"8595",2020-02-04,10.13,0,"EQOS"
"8596",2020-02-05,10.13,0,"EQOS"
"8597",2020-02-06,10.17,4400,"EQOS"
"8598",2020-02-07,10.05,17300,"EQOS"
"8599",2020-02-10,10.05,0,"EQOS"
"8600",2020-02-11,10.1,13100,"EQOS"
"8601",2020-02-12,10.1,18800,"EQOS"
"8602",2020-02-13,10.1,0,"EQOS"
"8603",2020-02-14,10.1,0,"EQOS"
"8604",2020-02-18,10.18,700,"EQOS"
"8605",2020-02-19,10.15,1400,"EQOS"
"8606",2020-02-20,10.15,100,"EQOS"
"8607",2020-02-21,10.15,0,"EQOS"
"8608",2020-02-24,10.2,300,"EQOS"
"8609",2020-02-25,10.18,3500,"EQOS"
"8610",2020-02-26,10.17,800,"EQOS"
"8611",2020-02-27,10.17,700,"EQOS"
"8612",2020-02-28,10.166,1300,"EQOS"
"8613",2020-03-02,10.14,7500,"EQOS"
"8614",2020-03-03,10.14,3700,"EQOS"
"8615",2020-03-04,10.14,500,"EQOS"
"8616",2020-03-05,10.17,700,"EQOS"
"8617",2020-03-06,10.15,37200,"EQOS"
"8618",2020-03-09,10.12,2900,"EQOS"
"8619",2020-03-10,10.12,15200,"EQOS"
"8620",2020-03-11,10.129,20100,"EQOS"
"8621",2020-03-12,10.12,16700,"EQOS"
"8622",2020-03-13,10.1,24300,"EQOS"
"8623",2020-03-16,10.17,200,"EQOS"
"8624",2020-03-17,9.7,900,"EQOS"
"8625",2020-03-18,9.7,0,"EQOS"
"8626",2020-03-19,10.055,700,"EQOS"
"8627",2020-03-20,7.36,6400,"EQOS"
"8628",2020-03-23,9.985,6200,"EQOS"
"8629",2020-03-24,10,3100,"EQOS"
"8630",2020-03-25,10.04,4200,"EQOS"
"8631",2020-03-26,10.16,26100,"EQOS"
"8632",2020-03-27,10.22,10100,"EQOS"
"8633",2020-03-30,10.22,0,"EQOS"
"8634",2020-03-31,10,129900,"EQOS"
"8635",2020-04-01,10.1,153600,"EQOS"
"8636",2020-04-02,10.1,206000,"EQOS"
"8637",2020-04-03,10.08,50500,"EQOS"
"8638",2020-04-06,10.08,5000,"EQOS"
"8639",2020-04-07,10.06,200,"EQOS"
"8640",2020-04-08,10.1,185000,"EQOS"
"8641",2020-04-09,10.08,600,"EQOS"
"8642",2020-04-13,10.12,57900,"EQOS"
"8643",2020-04-14,10.14,300,"EQOS"
"8644",2020-04-15,10.14,0,"EQOS"
"8645",2020-04-16,10.14,0,"EQOS"
"8646",2020-04-17,10.17,200,"EQOS"
"8647",2020-04-20,10.295,600,"EQOS"
"8648",2020-04-21,10.17,3500,"EQOS"
"8649",2020-04-22,10.17,300,"EQOS"
"8650",2020-04-23,10.17,0,"EQOS"
"8651",2020-04-24,10.17,0,"EQOS"
"8652",2020-04-27,10.174,4100,"EQOS"
"8653",2020-04-28,10.16,2200,"EQOS"
"8654",2020-04-29,10.22,300,"EQOS"
"8655",2020-04-30,10.18,300,"EQOS"
"8656",2020-05-01,10.18,0,"EQOS"
"8657",2020-05-04,10.18,0,"EQOS"
"8658",2020-05-05,10.18,0,"EQOS"
"8659",2020-05-06,10.17,100,"EQOS"
"8660",2020-05-07,10.16,300,"EQOS"
"8661",2020-05-08,10.16,0,"EQOS"
"8662",2020-05-11,10.16,100,"EQOS"
"8663",2020-05-12,9.798,100,"EQOS"
"8664",2020-05-13,9.975,6000,"EQOS"
"8665",2020-05-14,10.02,100,"EQOS"
"8666",2020-05-15,10.02,0,"EQOS"
"8667",2020-05-18,10.02,0,"EQOS"
"8668",2020-05-19,10.02,0,"EQOS"
"8669",2020-05-20,10.02,6600,"EQOS"
"8670",2020-05-21,10.02,0,"EQOS"
"8671",2020-05-22,10.23,500,"EQOS"
"8672",2020-05-26,10.23,0,"EQOS"
"8673",2020-05-27,10.03,1400,"EQOS"
"8674",2020-05-28,10.23,9000,"EQOS"
"8675",2020-05-29,10.05,500,"EQOS"
"8676",2020-06-01,10.05,0,"EQOS"
"8677",2020-06-02,10.05,0,"EQOS"
"8678",2020-06-03,9.99,1800,"EQOS"
"8679",2020-06-04,10.06,2200,"EQOS"
"8680",2020-06-05,10.06,0,"EQOS"
"8681",2020-06-08,10.06,0,"EQOS"
"8682",2020-06-09,10.21,13800,"EQOS"
"8683",2020-06-10,9.69,9500,"EQOS"
"8684",2020-06-11,9.835,13300,"EQOS"
"8685",2020-06-12,9.09,1900,"EQOS"
"8686",2020-06-15,10,1200,"EQOS"
"8687",2020-06-16,10.169,9900,"EQOS"
"8688",2020-06-17,10.2,5200,"EQOS"
"8689",2020-06-18,10.16,1000,"EQOS"
"8690",2020-06-19,10.297,500,"EQOS"
"8691",2020-06-22,10.2,4300,"EQOS"
"8692",2020-06-23,10.28,11000,"EQOS"
"8693",2020-06-24,10.14,300,"EQOS"
"8694",2020-06-25,10.1,3800,"EQOS"
"8695",2020-06-26,10.1,300,"EQOS"
"8696",2020-06-29,10.1,17300,"EQOS"
"8697",2020-06-30,10.11,11500,"EQOS"
"8698",2020-07-01,10.2,2400,"EQOS"
"8699",2020-07-02,10.15,1900,"EQOS"
"8700",2020-07-06,10.13,9300,"EQOS"
"8701",2020-07-07,10.25,400,"EQOS"
"8702",2020-07-08,10.1,9100,"EQOS"
"8703",2020-07-09,10.1,0,"EQOS"
"8704",2020-07-10,10.24,8400,"EQOS"
"8705",2020-07-13,10.23,4500,"EQOS"
"8706",2020-07-14,10.23,200,"EQOS"
"8707",2020-07-15,10.26,600,"EQOS"
"8708",2020-07-16,10.25,5200,"EQOS"
"8709",2020-07-17,10.23,2600,"EQOS"
"8710",2020-07-20,10.23,0,"EQOS"
"8711",2020-07-21,10.26,2900,"EQOS"
"8712",2020-07-22,10.26,100,"EQOS"
"8713",2020-07-23,10.28,7000,"EQOS"
"8714",2020-07-24,10.28,0,"EQOS"
"8715",2020-07-27,10.25,2600,"EQOS"
"8716",2020-07-28,10.34,1200,"EQOS"
"8717",2020-07-29,10.24,500,"EQOS"
"8718",2020-07-30,10.5,179400,"EQOS"
"8719",2020-07-31,10.26,23600,"EQOS"
"8720",2020-08-03,10.33,41500,"EQOS"
"8721",2020-08-04,10.46,181500,"EQOS"
"8722",2020-08-05,10.43,298200,"EQOS"
"8723",2020-08-06,10.347,72600,"EQOS"
"8724",2020-08-07,10.3,157500,"EQOS"
"8725",2020-08-10,10.29,83200,"EQOS"
"8726",2020-08-11,10.25,158500,"EQOS"
"8727",2020-08-12,10.3,54900,"EQOS"
"8728",2020-08-13,10.35,204500,"EQOS"
"8729",2020-08-14,10.275,9100,"EQOS"
"8730",2020-08-17,10.34,25300,"EQOS"
"8731",2020-08-18,10.33,15900,"EQOS"
"8732",2020-08-19,10.31,28800,"EQOS"
"8733",2020-08-20,10.3,13400,"EQOS"
"8734",2020-08-21,10.25,35600,"EQOS"
"8735",2020-08-24,10.315,47300,"EQOS"
"8736",2020-08-25,10.29,35400,"EQOS"
"8737",2020-08-26,10.25,12200,"EQOS"
"8738",2020-08-27,10.315,32000,"EQOS"
"8739",2020-08-28,10.336,37000,"EQOS"
"8740",2020-08-31,10.38,83200,"EQOS"
"8741",2020-09-01,10.42,102400,"EQOS"
"8742",2020-09-02,10.38,156900,"EQOS"
"8743",2020-09-03,10.395,22800,"EQOS"
"8744",2020-09-04,10.39,64300,"EQOS"
"8745",2020-09-08,10.375,44300,"EQOS"
"8746",2020-09-09,10.28,85600,"EQOS"
"8747",2020-09-10,10.325,72800,"EQOS"
"8748",2020-09-11,10.3,59800,"EQOS"
"8749",2020-09-14,10.78,115800,"EQOS"
"8750",2020-09-15,10.11,102700,"EQOS"
"8751",2020-09-16,8.39,191800,"EQOS"
"8752",2020-09-17,8.49,123700,"EQOS"
"8753",2020-09-18,9.1,244200,"EQOS"
"8754",2020-09-21,9.87,255200,"EQOS"
"8755",2020-09-22,9.52,205000,"EQOS"
"8756",2020-09-23,9,88700,"EQOS"
"8757",2020-09-24,9.23,114900,"EQOS"
"8758",2020-09-25,8.99,72900,"EQOS"
"8759",2020-09-28,9.11,45300,"EQOS"
"8760",2020-09-29,9,32900,"EQOS"
"8761",2020-09-30,9,48500,"EQOS"
"8762",2020-10-01,9,0,"EQOS"
"8763",2020-10-02,6.8,142500,"EQOS"
"8764",2020-10-05,7.23,85100,"EQOS"
"8765",2020-10-06,7,77000,"EQOS"
"8766",2020-10-07,5.38,60400,"EQOS"
"8767",2020-10-08,5.75,79200,"EQOS"
"8768",2020-10-09,5.22,150100,"EQOS"
"8769",2020-10-12,5.86,116800,"EQOS"
"8770",2020-10-13,6.27,95100,"EQOS"
"8771",2020-10-14,7.04,151900,"EQOS"
"8772",2020-10-15,7.3,73600,"EQOS"
"8773",2020-10-16,7.51,36100,"EQOS"
"8774",2020-10-19,8.01,65800,"EQOS"
"8775",2020-10-20,8,35600,"EQOS"
"8776",2020-10-21,7.69,31300,"EQOS"
"8777",2020-10-22,7.92,21300,"EQOS"
"8778",2020-10-23,7.96,23200,"EQOS"
"8779",2020-10-26,7.26,16300,"EQOS"
"8780",2020-10-27,7.5,15900,"EQOS"
"8781",2020-10-28,6.97,24500,"EQOS"
"8782",2020-10-29,7.2,8800,"EQOS"
"8783",2020-10-30,6.92,9000,"EQOS"
"8784",2020-11-02,6.759,3700,"EQOS"
"8785",2020-11-03,6.625,5700,"EQOS"
"8786",2020-11-04,6.8,18600,"EQOS"
"8787",2020-11-05,7.5,47500,"EQOS"
"8788",2020-11-06,7.676,17200,"EQOS"
"8789",2020-11-09,7.68,23600,"EQOS"
"8790",2020-11-10,7.1,15600,"EQOS"
"8791",2020-11-11,7.7,27800,"EQOS"
"8792",2020-11-12,7.25,18400,"EQOS"
"8793",2020-11-13,7.15,18700,"EQOS"
"8794",2020-11-16,7.1,14200,"EQOS"
"8795",2020-11-17,7.6,303500,"EQOS"
"8796",2020-11-18,7.6,32800,"EQOS"
"8797",2020-11-19,7.28,17600,"EQOS"
"8798",2020-11-20,8.35,67500,"EQOS"
"8799",2020-11-23,9.17,150900,"EQOS"
"8800",2020-11-24,9.36,57100,"EQOS"
"8801",2020-11-25,9.41,27800,"EQOS"
"8802",2020-11-27,9.45,40500,"EQOS"
"8803",2020-11-30,8.97,78600,"EQOS"
"8804",2020-12-01,9.45,34800,"EQOS"
"8805",2020-12-02,9.04,18900,"EQOS"
"8806",2020-12-03,8.75,45300,"EQOS"
"8807",2020-12-04,7.88,103200,"EQOS"
"8808",2020-12-07,6.98,116000,"EQOS"
"8809",2020-12-08,6.27,149400,"EQOS"
"8810",2020-12-09,5.91,315500,"EQOS"
"8811",2020-12-10,6.41,47700,"EQOS"
"8812",2020-12-11,6.35,47100,"EQOS"
"8813",2020-12-14,6.34,48200,"EQOS"
"8814",2020-12-15,7.16,190700,"EQOS"
"8815",2020-12-16,9.72,16184200,"EQOS"
"8816",2020-12-17,10.65,9278300,"EQOS"
"8817",2020-12-18,9.3,1139100,"EQOS"
"8818",2020-12-21,9.58,1228200,"EQOS"
"8819",2020-12-22,12.37,2771400,"EQOS"
"8820",2020-12-23,10.97,707000,"EQOS"
"8821",2020-12-24,11.25,483500,"EQOS"
"8822",2020-12-28,15.88,8337900,"EQOS"
"8823",2020-12-29,14.02,1644700,"EQOS"
"8824",2020-12-30,15.54,3043400,"EQOS"
"8825",2020-12-31,16.139999,1388100,"EQOS"
"8826",2021-01-04,16.389999,2519000,"EQOS"
"8827",2021-01-05,15.08,1518800,"EQOS"
"8828",2021-01-06,15.34,1415200,"EQOS"
"8829",2021-01-07,16,4985700,"EQOS"
"8830",2021-01-08,20.639999,4171300,"EQOS"
"8831",2021-01-11,17.34,3858900,"EQOS"
"8832",2021-01-12,19.09,1538500,"EQOS"
"8833",2021-01-13,18.9,1236200,"EQOS"
"8834",2021-01-14,19.190001,689900,"EQOS"
"8835",2021-01-15,18,776400,"EQOS"
"8836",2021-01-19,17.790001,362200,"EQOS"
"8837",2021-01-20,17.120001,748100,"EQOS"
"8838",2021-01-21,16.049999,864300,"EQOS"
"8839",2021-01-22,16.700001,534300,"EQOS"
"8840",2021-01-25,16.26,879700,"EQOS"
"8841",2021-01-26,16.59,388300,"EQOS"
"8842",2021-01-27,15.52,405100,"EQOS"
"8843",2021-01-28,16.049999,672600,"EQOS"
"8844",2019-05-14,9.7,5000,"FREE"
"8845",2019-05-15,9.68,50000,"FREE"
"8846",2019-05-16,9.68,0,"FREE"
"8847",2019-05-17,9.68,50000,"FREE"
"8848",2019-05-20,9.68,0,"FREE"
"8849",2019-05-21,9.68,0,"FREE"
"8850",2019-05-22,9.68,0,"FREE"
"8851",2019-05-23,9.7,20000,"FREE"
"8852",2019-05-24,9.7,0,"FREE"
"8853",2019-05-28,9.7,0,"FREE"
"8854",2019-05-29,9.7,0,"FREE"
"8855",2019-05-30,9.7,0,"FREE"
"8856",2019-05-31,9.7,0,"FREE"
"8857",2019-06-03,9.7,0,"FREE"
"8858",2019-06-04,9.7,0,"FREE"
"8859",2019-06-05,9.7,0,"FREE"
"8860",2019-06-06,9.7,55000,"FREE"
"8861",2019-06-07,9.7,0,"FREE"
"8862",2019-06-10,9.7,1e+05,"FREE"
"8863",2019-06-11,9.7,0,"FREE"
"8864",2019-06-12,9.71,602600,"FREE"
"8865",2019-06-13,9.71,0,"FREE"
"8866",2019-06-14,9.71,17700,"FREE"
"8867",2019-06-17,9.71,1500,"FREE"
"8868",2019-06-18,9.71,514400,"FREE"
"8869",2019-06-19,9.7,57400,"FREE"
"8870",2019-06-20,9.72,1436700,"FREE"
"8871",2019-06-21,9.72,0,"FREE"
"8872",2019-06-24,9.727,3400,"FREE"
"8873",2019-06-25,9.73,205200,"FREE"
"8874",2019-06-26,9.75,2000,"FREE"
"8875",2019-06-27,9.75,8000,"FREE"
"8876",2019-06-28,9.75,0,"FREE"
"8877",2019-07-01,9.79,5600,"FREE"
"8878",2019-07-02,9.74,1500,"FREE"
"8879",2019-07-03,9.74,22700,"FREE"
"8880",2019-07-05,9.8,1100,"FREE"
"8881",2019-07-08,9.8,0,"FREE"
"8882",2019-07-09,9.8,43500,"FREE"
"8883",2019-07-10,9.8,100,"FREE"
"8884",2019-07-11,9.77,1000,"FREE"
"8885",2019-07-12,9.77,0,"FREE"
"8886",2019-07-15,9.8,21000,"FREE"
"8887",2019-07-16,9.8,0,"FREE"
"8888",2019-07-17,9.8,5300,"FREE"
"8889",2019-07-18,9.8,149100,"FREE"
"8890",2019-07-19,9.8,1000,"FREE"
"8891",2019-07-22,9.795,4900,"FREE"
"8892",2019-07-23,9.795,0,"FREE"
"8893",2019-07-24,9.81,2800,"FREE"
"8894",2019-07-25,9.78,105600,"FREE"
"8895",2019-07-26,9.78,0,"FREE"
"8896",2019-07-29,9.79,5200,"FREE"
"8897",2019-07-30,9.79,5200,"FREE"
"8898",2019-07-31,9.79,5200,"FREE"
"8899",2019-08-01,9.82,100100,"FREE"
"8900",2019-08-02,9.82,0,"FREE"
"8901",2019-08-05,9.82,106800,"FREE"
"8902",2019-08-06,9.83,2900,"FREE"
"8903",2019-08-07,9.83,100,"FREE"
"8904",2019-08-08,9.83,100,"FREE"
"8905",2019-08-09,9.83,7700,"FREE"
"8906",2019-08-12,9.83,15000,"FREE"
"8907",2019-08-13,9.83,100,"FREE"
"8908",2019-08-14,9.83,130500,"FREE"
"8909",2019-08-15,9.83,100,"FREE"
"8910",2019-08-16,9.801,202100,"FREE"
"8911",2019-08-19,9.801,0,"FREE"
"8912",2019-08-20,9.82,428500,"FREE"
"8913",2019-08-21,9.83,500,"FREE"
"8914",2019-08-22,9.85,200,"FREE"
"8915",2019-08-23,9.85,1800,"FREE"
"8916",2019-08-26,9.88,203200,"FREE"
"8917",2019-08-27,9.88,4700,"FREE"
"8918",2019-08-28,9.88,55000,"FREE"
"8919",2019-08-29,9.88,0,"FREE"
"8920",2019-08-30,9.88,23800,"FREE"
"8921",2019-09-03,9.87,108600,"FREE"
"8922",2019-09-04,9.87,0,"FREE"
"8923",2019-09-05,9.87,0,"FREE"
"8924",2019-09-06,9.87,0,"FREE"
"8925",2019-09-09,9.85,24000,"FREE"
"8926",2019-09-10,9.9,909300,"FREE"
"8927",2019-09-11,9.9,100,"FREE"
"8928",2019-09-12,9.9,100,"FREE"
"8929",2019-09-13,9.9,400,"FREE"
"8930",2019-09-16,9.9,1200,"FREE"
"8931",2019-09-17,9.875,5600,"FREE"
"8932",2019-09-18,9.875,100,"FREE"
"8933",2019-09-19,9.875,100,"FREE"
"8934",2019-09-20,9.875,100,"FREE"
"8935",2019-09-23,9.855,50200,"FREE"
"8936",2019-09-24,9.85,5000,"FREE"
"8937",2019-09-25,9.87,6000,"FREE"
"8938",2019-09-26,9.87,100,"FREE"
"8939",2019-09-27,9.91,5000,"FREE"
"8940",2019-09-30,9.85,1200,"FREE"
"8941",2019-10-01,9.9,5100,"FREE"
"8942",2019-10-02,9.9,100,"FREE"
"8943",2019-10-03,9.9,100,"FREE"
"8944",2019-10-04,9.9,1700,"FREE"
"8945",2019-10-07,9.9,100,"FREE"
"8946",2019-10-08,9.9,100,"FREE"
"8947",2019-10-09,9.9,100,"FREE"
"8948",2019-10-10,9.85,1e+05,"FREE"
"8949",2019-10-11,9.84,150000,"FREE"
"8950",2019-10-14,9.9,5000,"FREE"
"8951",2019-10-15,9.9,200,"FREE"
"8952",2019-10-16,9.9,0,"FREE"
"8953",2019-10-17,9.85,1800,"FREE"
"8954",2019-10-18,9.9,5000,"FREE"
"8955",2019-10-21,9.9,100,"FREE"
"8956",2019-10-22,9.9,100,"FREE"
"8957",2019-10-23,9.9,100,"FREE"
"8958",2019-10-24,9.83,500700,"FREE"
"8959",2019-10-25,9.89,5100,"FREE"
"8960",2019-10-28,9.86,700100,"FREE"
"8961",2019-10-29,9.9,200,"FREE"
"8962",2019-10-30,9.86,5000,"FREE"
"8963",2019-10-31,9.9,1000,"FREE"
"8964",2019-11-01,9.9,0,"FREE"
"8965",2019-11-04,9.9,100,"FREE"
"8966",2019-11-05,9.86,10400,"FREE"
"8967",2019-11-06,9.87,100,"FREE"
"8968",2019-11-07,9.9,3200,"FREE"
"8969",2019-11-08,9.87,111000,"FREE"
"8970",2019-11-11,9.87,100,"FREE"
"8971",2019-11-12,9.87,100,"FREE"
"8972",2019-11-13,9.87,100,"FREE"
"8973",2019-11-14,9.87,0,"FREE"
"8974",2019-11-15,9.87,100,"FREE"
"8975",2019-11-18,9.87,100,"FREE"
"8976",2019-11-19,9.89,1250100,"FREE"
"8977",2019-11-20,9.89,0,"FREE"
"8978",2019-11-21,9.91,3000,"FREE"
"8979",2019-11-22,9.92,1000,"FREE"
"8980",2019-11-25,9.93,2900,"FREE"
"8981",2019-11-26,9.93,200,"FREE"
"8982",2019-11-27,9.93,400,"FREE"
"8983",2019-11-29,9.95,10000,"FREE"
"8984",2019-12-02,9.95,100,"FREE"
"8985",2019-12-03,9.95,100,"FREE"
"8986",2019-12-04,9.95,0,"FREE"
"8987",2019-12-05,9.95,0,"FREE"
"8988",2019-12-06,9.95,0,"FREE"
"8989",2019-12-09,9.96,200,"FREE"
"8990",2019-12-10,9.96,600,"FREE"
"8991",2019-12-11,9.96,200,"FREE"
"8992",2019-12-12,9.96,15000,"FREE"
"8993",2019-12-13,9.96,0,"FREE"
"8994",2019-12-16,9.96,8100,"FREE"
"8995",2019-12-17,9.97,200,"FREE"
"8996",2019-12-18,9.97,24500,"FREE"
"8997",2019-12-19,9.98,100,"FREE"
"8998",2019-12-20,10.13,4362700,"FREE"
"8999",2019-12-23,10.13,173400,"FREE"
"9000",2019-12-24,10.12,6700,"FREE"
"9001",2019-12-26,10.09,7700,"FREE"
"9002",2019-12-27,10.07,5100,"FREE"
"9003",2019-12-30,10.12,12000,"FREE"
"9004",2019-12-31,10.12,160000,"FREE"
"9005",2020-01-02,10.1,208700,"FREE"
"9006",2020-01-03,10.1,192600,"FREE"
"9007",2020-01-06,10.1,52500,"FREE"
"9008",2020-01-07,10.11,141100,"FREE"
"9009",2020-01-08,10.11,32400,"FREE"
"9010",2020-01-09,10.13,734100,"FREE"
"9011",2020-01-10,10.15,1140300,"FREE"
"9012",2020-01-13,10.15,76200,"FREE"
"9013",2020-01-14,10.15,2203300,"FREE"
"9014",2020-01-15,10.15,370700,"FREE"
"9015",2020-01-16,10.155,328300,"FREE"
"9016",2020-01-17,10.15,230900,"FREE"
"9017",2020-01-21,10.15,25600,"FREE"
"9018",2020-01-22,10.14,758100,"FREE"
"9019",2020-01-23,10.14,500400,"FREE"
"9020",2020-01-24,10.14,647700,"FREE"
"9021",2020-01-27,10.14,59000,"FREE"
"9022",2020-01-28,10.16,13700,"FREE"
"9023",2020-01-29,10.15,1464400,"FREE"
"9024",2020-01-30,10.14,940500,"FREE"
"9025",2020-01-31,10.12,1700,"FREE"
"9026",2020-02-03,10.11,39200,"FREE"
"9027",2020-02-04,10.16,98000,"FREE"
"9028",2020-02-05,10.19,503700,"FREE"
"9029",2020-02-06,10.19,87300,"FREE"
"9030",2020-02-07,10.16,100,"FREE"
"9031",2020-02-10,10.19,42000,"FREE"
"9032",2020-02-11,10.16,18700,"FREE"
"9033",2020-02-12,10.18,8300,"FREE"
"9034",2020-02-13,10.35,4042900,"FREE"
"9035",2020-02-14,10.32,132400,"FREE"
"9036",2020-02-18,10.32,119200,"FREE"
"9037",2020-02-19,10.33,874800,"FREE"
"9038",2020-02-20,10.33,56000,"FREE"
"9039",2020-02-21,10.32,324700,"FREE"
"9040",2020-02-24,10.29,321200,"FREE"
